EnsemblGeneStableID	HGNC.symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj	Direction.rnaseq	Direction.H3K27ac	Direction.atac	Direction.methylation
ENSG00000170293.9	CMTM8	21.53792932	2.840809906	1.868923406	0.000440882	0.003265092	Up	Decrease	NS	NS
ENSG00000211644.3	IGLV1-51	675.7581964	-1.994714234	0.939180491	0.000443645	0.003282825	Down	NS	NS	NS
ENSG00000130522.6	JUND	13530.51275	-1.563059003	0.63895879	0.000452269	0.003343869	Down	NS	Increase	NS
ENSG00000106384.12	MOGAT3	71.19456192	-1.279565399	0.431784147	0.000452797	0.003345002	Down	Increase	Increase	NS
ENSG00000158966.16	CACHD1	20.19020718	2.952548281	3.06644935	0.000453229	0.003346804	Up	Decrease	NS	Hypo
ENSG00000166902.5	MRPL16	1210.069847	1.065798312	0.35135765	0.000455076	0.003358095	Up	Decrease	Increase	NS
ENSG00000183765.22	CHEK2	753.6133772	1.046670683	0.343608605	0.000455134	0.003358095	Up	NS	NS	NS
ENSG00000262655.4	SPON1	329.9966648	-1.416391212	0.516340561	0.000456466	0.003366533	Down	NS	NS	Hyper
ENSG00000177943.14	MAMDC4	648.1348181	1.634376427	0.664789401	0.000457552	0.003373147	Up	NS	Increase	NS
ENSG00000085999.13	RAD54L	292.2151139	1.342929673	0.475999297	0.00045836	0.003375475	Up	NS	NS	NS
ENSG00000127507.18	ADGRE2	113.1467072	-1.066246195	0.347864379	0.000458435	0.003375475	Down	Decrease	Decrease	NS
ENSG00000147894.17	C9orf72	1128.839864	-1.270576474	0.449139918	0.000460512	0.003389366	Down	Decrease	NS	NS
ENSG00000158042.9	MRPL17	539.3784227	1.323749891	0.47260121	0.000460901	0.003390833	Up	NS	NS	NS
ENSG00000173926.6	MARCHF3	859.0542484	-1.304752426	0.46573494	0.000462739	0.003398753	Down	NS	NS	NS
ENSG00000229097.1	CALM2P2	127.2445422	-1.285008845	0.442796442	0.000462709	0.003398753	Down	NS	NS	NS
ENSG00000135245.10	HILPDA	460.8269756	1.890698117	0.849865184	0.000463879	0.00340572	Up	NS	NS	NS
ENSG00000144802.11	NFKBIZ	4652.899944	-1.123681002	0.379670975	0.000464093	0.003405892	Down	Decrease	Decrease	NS
ENSG00000103363.15	ELOB	1820.683397	1.084617349	0.36088235	0.000464814	0.00340978	Up	Increase	Increase	NS
ENSG00000099331.13	MYO9B	9180.533328	-1.000972109	0.326834262	0.000467772	0.003430068	Down	NS	NS	NS
ENSG00000228278.4	ORM2	54.73953466	-1.517047463	0.541652499	0.000470091	0.003442834	Down	NS	NS	NS
ENSG00000255974.8	CYP2A6	13.67475604	-3.020566694	1.304223452	0.000477373	0.003494734	Down	Decrease	NS	NS
ENSG00000129235.11	TXNDC17	408.271918	1.6959836	0.733706203	0.00048016	0.003512253	Up	Decrease	NS	NS
ENSG00000230306.1	BANF1P2	17.87789731	-2.340649114	0.925538865	0.000480056	0.003512253	Down	NS	NS	NS
ENSG00000176387.7	HSD11B2	36.3668179	2.401338658	1.174100437	0.000482722	0.003529546	Up	NS	NS	NS
ENSG00000169508.7	GPR183	1088.175661	-1.622638833	0.690286996	0.000484725	0.003542743	Down	Decrease	NS	NS
ENSG00000136237.19	RAPGEF5	474.0097978	-1.446574578	0.54378407	0.000487795	0.003563718	Down	NS	NS	NS
ENSG00000263366.2	ABHD17AP5	73.29624632	-3.106518932	1.217056194	0.000488018	0.003563891	Down	Decrease	Decrease	NS
ENSG00000132932.17	ATP8A2	26.5415745	2.396095211	0.960747607	0.000489573	0.003569407	Up	NS	Increase	Hypo
ENSG00000135940.7	COX5B	2120.702273	1.096898997	0.370128149	0.000493556	0.003594037	Up	Decrease	NS	NS
ENSG00000171160.18	MORN4	138.6430919	1.356873287	0.48288566	0.000496672	0.003613777	Up	NS	NS	NS
ENSG00000259040.5	BLOC1S5-TXNDC5	381.6302164	1.791535251	0.779197751	0.000497337	0.003617144	Up	NS	NS	NS
ENSG00000051596.10	THOC3	528.8589509	1.054632907	0.350204448	0.0005006	0.003637896	Up	NS	NS	NS
ENSG00000275482.4	EPHB6	312.4503191	-1.008960088	0.331139339	0.000509889	0.003699389	Down	NS	NS	NS
ENSG00000101197.13	BIRC7	68.34228024	3.446565261	1.792879852	0.000511003	0.003705969	Up	NS	Increase	NS
ENSG00000198353.8	HOXC4	311.2171739	1.992674681	0.96584042	0.00051268	0.003716618	Up	NS	NS	NS
ENSG00000228589.3	SPCS2P4	41.57462801	2.8720539	1.221549908	0.000512987	0.003717331	Up	NS	NS	NS
ENSG00000102172.16	SMS	1590.970408	1.06770493	0.358584211	0.000515039	0.003729175	Up	NS	NS	NS
ENSG00000139428.12	MMAB	707.8670084	1.039599519	0.344439068	0.000517908	0.003745392	Up	NS	NS	NS
ENSG00000146386.8	ABRACL	870.6758165	1.45580319	0.562904141	0.000522473	0.003772286	Up	NS	Decrease	NS
ENSG00000065268.11	WDR18	743.4965015	1.159709542	0.399601344	0.000523126	0.003773947	Up	Increase	Increase	NS
ENSG00000197442.10	MAP3K5	2729.285375	-1.222646193	0.436310485	0.000523451	0.003773956	Down	NS	Decrease	NS
ENSG00000102109.9	PCSK1N	23.39348934	2.454188777	2.862181457	0.000525176	0.003781096	Up	NS	NS	NS
ENSG00000134138.20	MEIS2	44.02155439	3.480510618	3.290973149	0.000530686	0.003813079	Up	NS	NS	Hyper
ENSG00000163840.10	DTX3L	2218.396914	1.040121771	0.348067416	0.000535345	0.003845007	Up	Decrease	Increase	NS
ENSG00000065054.14	SLC9A3R2	34.7357103	2.464916449	1.188195614	0.000537162	0.003853405	Up	Increase	Increase	NS
ENSG00000008283.16	CYB561	227.5232158	1.722838133	0.726648282	0.000537615	0.003854419	Up	NS	NS	NS
ENSG00000169972.12	PUSL1	243.8728429	1.246224886	0.438517805	0.000538204	0.003856227	Up	NS	NS	NS
ENSG00000111860.14	CEP85L	3235.149037	-1.679861609	0.765798115	0.000538852	0.003859322	Down	Increase	Increase	NS
ENSG00000135482.7	ZC3H10	402.0585246	-1.026304073	0.340732559	0.000540102	0.00386672	Down	Decrease	NS	NS
ENSG00000141756.19	FKBP10	46.23449438	1.966850787	0.789921115	0.000544521	0.003893674	Up	Decrease	NS	NS
ENSG00000198650.11	TAT	42.97108785	-1.684049961	0.637641831	0.000555401	0.003961801	Down	NS	NS	NS
ENSG00000254986.7	DPP3	1838.480902	1.007443953	0.334961536	0.000555602	0.003961801	Up	Increase	NS	Hypo
ENSG00000136542.9	GALNT5	77.53254581	-1.321984882	0.460172827	0.000559551	0.003986776	Down	Decrease	NS	NS
ENSG00000141639.12	MAPK4	57.50964763	-2.716853827	1.841167824	0.000561812	0.003999687	Down	NS	NS	Hypo
ENSG00000108953.17	YWHAE	3363.47757	1.273280101	0.464585204	0.000565871	0.004023772	Up	NS	NS	Hypo
ENSG00000169668.11	BCRP2	303.3683634	-1.44068117	0.551556729	0.000568774	0.00404119	Down	NS	NS	NS
ENSG00000185946.16	RNPC3	2956.461695	-1.059636182	0.360409616	0.000569152	0.004042269	Down	NS	NS	NS
ENSG00000136603.14	SKIL	1091.826038	-1.149141999	0.401525604	0.000570065	0.004045538	Down	Decrease	NS	NS
ENSG00000243449.6	C4orf48	101.7849668	2.068133891	0.989248551	0.000570951	0.004050212	Up	NS	NS	NS
ENSG00000158869.11	FCER1G	193.1894531	1.729250687	0.750851659	0.000571444	0.004051323	Up	Decrease	NS	NS
ENSG00000099817.12	POLR2E	2971.640581	1.046565423	0.352958856	0.000580219	0.004106167	Up	Increase	Increase	NS
ENSG00000171617.14	ENC1	1977.661079	-1.820871645	1.109291019	0.000585356	0.00414088	Down	NS	NS	NS
ENSG00000173889.16	PHC3	7192.61899	-1.15959873	0.408826078	0.000587121	0.004151718	Down	Decrease	NS	NS
ENSG00000165704.15	HPRT1	602.8441807	1.265070159	0.457865398	0.000589342	0.004164123	Up	NS	NS	NS
ENSG00000143153.13	ATP1B1	114.0355566	1.825116957	0.781578267	0.000592067	0.004181722	Up	NS	NS	NS
ENSG00000134897.14	BIVM	829.9851852	1.353280894	0.509973831	0.000596916	0.004209305	Up	NS	NS	NS
ENSG00000167851.15	CD300A	61.89065644	1.764740864	0.719540319	0.000599135	0.004221616	Up	NS	NS	NS
ENSG00000133789.15	SWAP70	7168.739317	-1.229111938	0.444362442	0.00060069	0.004230907	Down	Decrease	Increase	NS
ENSG00000084234.17	APLP2	7093.980442	-1.045304563	0.355613574	0.000601304	0.004233559	Down	NS	NS	NS
ENSG00000224389.9	C4B	112.9711104	1.413354852	0.518520835	0.000604677	0.00425563	Up	NS	NS	NS
ENSG00000232713.2	RPS12P3	138.8860784	-1.078612219	0.362769502	0.000606478	0.004264942	Down	Decrease	NS	NS
ENSG00000032219.19	ARID4A	2042.328583	-1.030138756	0.346672777	0.000607679	0.004271704	Down	NS	NS	NS
ENSG00000007402.11	CACNA2D2	162.5671228	-1.091630463	0.370342981	0.000609839	0.004285199	Down	NS	Increase	NS
ENSG00000136932.14	TRMO	629.1627678	-1.199140461	0.427390919	0.000611096	0.004292345	Down	NS	NS	NS
ENSG00000240445.4	FOXO3B	135.3386844	-1.210045596	0.42277912	0.000612418	0.004299938	Down	Decrease	NS	NS
ENSG00000145780.8	FEM1C	1174.320804	-1.106127077	0.383323535	0.000614544	0.004313165	Down	NS	NS	NS
ENSG00000104951.16	IL4I1	271.4809442	1.946840975	0.94855478	0.000622081	0.00435408	Up	Increase	NS	NS
ENSG00000114127.10	XRN1	2648.714128	-1.012332358	0.34318575	0.00062586	0.004375379	Down	Decrease	NS	NS
ENSG00000281935.1	DNAH10	33.78554208	-1.965838062	0.778168205	0.000629428	0.004396878	Down	NS	Increase	NS
ENSG00000133794.19	ARNTL	743.816763	-1.106991206	0.384486703	0.000631663	0.00441077	Down	NS	NS	NS
ENSG00000197457.10	STMN3	2777.568454	-1.198548273	0.433590061	0.000643717	0.004489665	Down	NS	Increase	NS
ENSG00000235194.9	PPP1R3E	3538.670169	-1.019384472	0.34774405	0.000647452	0.004512193	Down	NS	NS	NS
ENSG00000154309.8	DISP1	273.0135502	-1.036408133	0.350450896	0.000649624	0.004523796	Down	Decrease	NS	NS
ENSG00000162631.18	NTNG1	189.6192873	1.236048027	0.435222839	0.000650275	0.004524795	Up	NS	Increase	Hypo
ENSG00000180530.11	NRIP1	155.0302344	1.680939522	0.715501162	0.000650051	0.004524795	Up	Decrease	NS	NS
ENSG00000135828.11	RNASEL	744.5193875	-1.062684673	0.365435423	0.000655885	0.004558505	Down	Decrease	Decrease	NS
ENSG00000197933.13	ZNF823	64.66887052	1.444963689	0.532680052	0.00065825	0.004571378	Up	NS	NS	Hypo
ENSG00000115548.17	KDM3A	3828.794615	-1.071823153	0.373141247	0.000664743	0.004603933	Down	Decrease	NS	NS
ENSG00000100532.12	CGRRF1	298.1480809	-1.037439811	0.352206985	0.000667984	0.004622792	Down	NS	NS	Hypo
ENSG00000115718.18	PROC	32.21437992	-1.642468648	0.615092364	0.000667764	0.004622792	Down	Decrease	Increase	NS
ENSG00000174652.19	ZNF266	9620.362679	-1.260600149	0.469723043	0.000669783	0.00463165	Down	NS	NS	NS
ENSG00000035664.11	DAPK2	314.7783361	-1.414055975	0.551037238	0.000670061	0.004631778	Down	Decrease	NS	NS
ENSG00000188681.11	TEKT4P2	200.5237291	1.087376065	0.371548789	0.000670365	0.004632084	Up	NS	NS	NS
ENSG00000164116.16	GUCY1A1	49.41530563	3.147332185	1.970243641	0.000673119	0.004647242	Up	NS	Increase	NS
ENSG00000185519.9	FAM131C	20.29507596	7.211881592	3.803291568	0.00067334	0.004647242	Up	NS	Increase	NS
ENSG00000135778.12	NTPCR	1317.87874	1.056195034	0.363838325	0.0006759	0.004661307	Up	NS	Increase	NS
ENSG00000147533.17	GOLGA7	637.2105042	1.030545745	0.352114506	0.000679614	0.004685111	Up	Decrease	NS	NS
ENSG00000103021.9	CCDC113	161.4487254	1.245204352	0.447266073	0.000680796	0.004687826	Up	NS	NS	NS
ENSG00000102547.19	CAB39L	234.4493732	-1.315430368	0.489670988	0.000682444	0.004697363	Down	Decrease	Decrease	NS
ENSG00000183386.10	FHL3	140.0699345	1.350256792	0.49939455	0.000683408	0.004702185	Up	Increase	NS	NS
ENSG00000204257.15	HLA-DMA	675.4562676	-1.080613682	0.375997957	0.000684247	0.004706143	Down	NS	NS	NS
ENSG00000163354.15	DCST2	55.08870462	-1.411482962	0.516106086	0.000684831	0.004708347	Down	NS	NS	NS
ENSG00000244187.8	TMEM141	446.497205	1.160635157	0.412652762	0.000688123	0.004727333	Up	NS	Increase	NS
ENSG00000145908.12	ZNF300	284.0337232	-1.3061669	0.476059203	0.000692473	0.004750724	Down	NS	NS	NS
ENSG00000164708.6	PGAM2	19.39352667	-3.192156815	2.085305666	0.000695073	0.004762252	Down	NS	NS	NS
ENSG00000166897.15	ELFN2	27.10237685	-2.455609873	2.314545255	0.000698092	0.004781098	Down	Increase;Decrease	NS	NS
ENSG00000235162.9	C12orf75	104.7473775	1.890599148	0.977385946	0.000698499	0.004782054	Up	Decrease	NS	NS
ENSG00000159055.4	MIS18A	163.0055747	1.380307973	0.521538852	0.000714051	0.004879169	Up	Decrease	NS	NS
ENSG00000159423.17	ALDH4A1	265.0622793	1.151594415	0.407013394	0.000716389	0.004893267	Up	Decrease	NS	NS
ENSG00000163960.12	UBXN7	3592.980334	-1.072349612	0.377997901	0.000719859	0.004915092	Down	Increase	Increase	NS
ENSG00000100453.13	GZMB	204.5092662	1.635797004	2.197500084	0.000720205	0.004915572	Up	NS	NS	NS
ENSG00000162526.7	TSSK3	166.0476397	-1.451684495	0.568317087	0.000727134	0.004960968	Down	NS	Decrease	NS
ENSG00000224242.7	BTNL2	32.24727501	-1.824581198	0.712887205	0.000734888	0.005011951	Down	NS	NS	NS
ENSG00000162337.12	LRP5	275.428601	1.362036209	0.522595972	0.000736238	0.005019245	Up	NS	NS	Hypo
ENSG00000048162.21	NOP16	929.4425609	1.016257617	0.348783821	0.00073966	0.00503872	Up	NS	NS	NS
ENSG00000185267.10	CDNF	77.13273199	-1.361522712	0.504695258	0.000743971	0.005062292	Down	Decrease	NS	NS
ENSG00000177225.17	GATD1	2732.672617	1.161912067	0.419775625	0.00075508	0.005131588	Up	NS	NS	NS
ENSG00000224566.2	FAM96AP2	19.79697793	2.383427532	1.127218378	0.000756693	0.005139064	Up	NS	NS	NS
ENSG00000106034.18	CPED1	123.3431082	-1.569467043	0.652131201	0.000769079	0.005221196	Down	Decrease	NS	NS
ENSG00000100697.14	DICER1	4538.333656	-1.151029013	0.417705456	0.000769386	0.00522129	Down	Decrease	NS	NS
ENSG00000144893.12	MED12L	16.60801695	2.384894136	1.074889582	0.000771987	0.005236955	Up	NS	NS	Hypo
ENSG00000164104.12	HMGB2	6303.717316	1.038926964	0.362973672	0.000775246	0.005255068	Up	NS	NS	NS
ENSG00000110042.8	DTX4	1171.679158	-1.139666134	0.412852378	0.000777301	0.005266997	Down	Decrease	Increase	NS
ENSG00000113555.5	PCDH12	187.1960477	-1.235207956	0.452056684	0.000777673	0.005267519	Down	Decrease	NS	NS
ENSG00000175197.12	DDIT3	1740.366102	-1.108790735	0.397734555	0.000778703	0.005272495	Down	Decrease	NS	NS
ENSG00000129480.13	DTD2	347.9083105	1.141597751	0.40783435	0.000782669	0.005295326	Up	NS	NS	NS
ENSG00000111231.9	GPN3	275.4100932	1.005959397	0.34530316	0.000782997	0.005295542	Up	Decrease	Increase	NS
ENSG00000124920.13	MYRF	236.9232916	1.441784158	0.573290934	0.000783476	0.00529677	Up	Increase	Increase	NS
ENSG00000146410.12	MTFR2	141.9537929	1.327944567	0.495039809	0.000784354	0.005300698	Up	NS	NS	NS
ENSG00000160867.15	FGFR4	64.14765	-1.405264702	0.527167097	0.000785224	0.005301912	Down	NS	Increase	NS
ENSG00000229106.1	BTBD6P1	257.3354916	-1.335300541	0.513794562	0.000785424	0.005301912	Down	NS	NS	NS
ENSG00000162813.18	BPNT1	486.8501056	1.037635978	0.361066503	0.000787207	0.005311937	Up	NS	NS	NS
ENSG00000132849.20	PATJ	1310.779723	-1.167607999	0.426597042	0.000788197	0.005314596	Down	NS	NS	NS
ENSG00000130303.13	BST2	2317.476146	1.101201535	0.395056728	0.000791152	0.005330493	Up	NS	Increase	NS
ENSG00000012124.17	CD22	8386.511447	-1.82807481	0.982397381	0.000793824	0.005346476	Down	NS	NS	NS
ENSG00000120696.9	KBTBD7	102.8482163	1.310337484	0.485573141	0.000795585	0.005354296	Up	NS	NS	NS
ENSG00000060982.15	BCAT1	1054.545731	1.439981341	0.588795377	0.000801074	0.005385147	Up	Increase	NS	Hypo
ENSG00000165264.11	NDUFB6	377.5485261	1.169379725	0.424615012	0.000807598	0.005424917	Up	NS	NS	NS
ENSG00000072195.15	SPEG	46.78655251	1.616863112	0.646557252	0.000808447	0.005426536	Up	Increase	NS	NS
ENSG00000185088.14	RPS27L	1402.525897	1.096593373	0.391753928	0.000808205	0.005426536	Up	NS	NS	NS
ENSG00000025434.19	NR1H3	115.412392	1.169565539	0.414106058	0.000811508	0.005445037	Up	Decrease	Increase	NS
ENSG00000233523.1	PHBP5	16.58568068	-2.593454426	1.236832246	0.000817465	0.005478825	Down	NS	Increase	NS
ENSG00000138606.19	SHF	161.282968	-1.412359526	0.556511507	0.000823185	0.005513024	Down	NS	NS	NS
ENSG00000183878.15	UTY	1325.422329	-1.00135346	0.340269625	0.000825914	0.005529225	Down	NS	NS	NS
ENSG00000163297.17	ANTXR2	1511.890328	-1.38144404	0.560136724	0.000827035	0.005534655	Down	Decrease	NS	NS
ENSG00000182985.17	CADM1	67.74255805	1.787693059	0.799420748	0.000837839	0.005598557	Up	NS	Increase	Hyper
ENSG00000135447.17	PPP1R1A	29.71810405	-1.761565441	0.705840015	0.00083817	0.005598673	Down	Decrease	NS	NS
ENSG00000196247.11	ZNF107	4482.434918	-1.357281912	0.554424573	0.00084755	0.005654978	Down	NS	NS	NS
ENSG00000109684.15	CLNK	6569.163469	-1.212626615	0.461610387	0.000847952	0.005655548	Down	Increase;Decrease	NS	NS
ENSG00000108474.17	PIGL	1230.02108	-1.038430971	0.367811327	0.000857262	0.005712785	Down	Decrease	NS	NS
ENSG00000029534.21	ANK1	375.0204206	-1.395958676	0.565381322	0.000860017	0.005723185	Down	Decrease	NS	Hyper
ENSG00000110717.13	NDUFS8	1307.417211	1.020731078	0.358714601	0.000862399	0.005736898	Up	NS	NS	NS
ENSG00000205208.5	C4orf46	295.7951052	1.031171206	0.359683785	0.000867633	0.005767416	Up	NS	NS	NS
ENSG00000196358.11	NTNG2	94.43816602	1.769207154	0.858238724	0.000870375	0.005783491	Up	Decrease	NS	NS
ENSG00000159788.19	RGS12	624.6387654	1.43815633	0.602985956	0.000872072	0.00579261	Up	NS	NS	Hypo
ENSG00000163219.12	ARHGAP25	12753.57225	-1.14192757	0.421728421	0.000878811	0.005828695	Down	NS	NS	NS
ENSG00000128604.20	IRF5	5243.246505	1.014609747	0.359275474	0.000892426	0.005908019	Up	NS	NS	NS
ENSG00000137941.17	TTLL7	60.70181769	1.394629923	0.528701408	0.000898551	0.005937553	Up	NS	Increase	NS
ENSG00000145990.11	GFOD1	2219.654787	-1.21357942	0.462479081	0.000899048	0.005938644	Down	Decrease	NS	NS
ENSG00000159200.18	RCAN1	406.5932109	1.091044707	0.390944461	0.000902931	0.005957673	Up	NS	NS	NS
ENSG00000223372.7	HLA-DPB2	104.4959584	1.461749393	0.583830744	0.000906603	0.005977482	Up	NS	NS	NS
ENSG00000140403.12	DNAJA4	929.4217835	1.046099373	0.372460037	0.000908722	0.005987418	Up	NS	NS	NS
ENSG00000062582.14	MRPS24	828.2404646	1.05766644	0.378214843	0.000910428	0.005991637	Up	NS	NS	NS
ENSG00000206262.9	FOXL2NB	191.1601111	-1.050724058	0.370313862	0.000912886	0.006003384	Down	NS	NS	NS
ENSG00000168970.22	JMJD7-PLA2G4B	1929.600885	-1.021614447	0.363555745	0.000914288	0.006010392	Down	NS	NS	NS
ENSG00000168758.11	SEMA4C	242.5757114	1.733125411	0.935040843	0.000916858	0.006018419	Up	Increase	NS	NS
ENSG00000106003.13	LFNG	1424.565194	-1.440127498	0.616160672	0.00094268	0.006151204	Down	NS	NS	NS
ENSG00000168273.8	SMIM4	203.5504856	1.142919573	0.417945109	0.000942581	0.006151204	Up	NS	Increase	NS
ENSG00000109265.14	CRACD	32.98740604	2.152460505	2.849974165	0.000948449	0.006175817	Up	NS	NS	NS
ENSG00000152784.16	PRDM8	1401.4474	-1.692822513	1.062583774	0.000948095	0.006175817	Down	Decrease	NS	NS
ENSG00000103335.22	PIEZO1	6478.017333	1.111750706	0.410208785	0.000950424	0.006186421	Up	Increase	Increase	NS
ENSG00000198551.10	ZNF627	361.9617845	-1.050028357	0.372163844	0.000952357	0.00619674	Down	Increase	NS	NS
ENSG00000126860.11	EVI2A	1019.603737	1.041630954	0.372987359	0.000955401	0.006207499	Up	Decrease	NS	NS
ENSG00000104998.4	IL27RA	926.55278	1.198137446	0.455641817	0.000956562	0.006210523	Up	NS	Increase	NS
ENSG00000240038.6	AMY2B	2906.918499	-1.112220759	0.409573179	0.000957144	0.006212035	Down	NS	NS	NS
ENSG00000243566.6	UPK3B	22.65913784	-1.992087028	0.827618649	0.000965511	0.006261788	Down	Decrease	Increase	NS
ENSG00000108384.15	RAD51C	567.797104	1.010518235	0.357642925	0.000965879	0.006261899	Up	NS	NS	NS
ENSG00000130830.15	MPP1	634.4415742	1.72728129	1.021742981	0.000968661	0.006275378	Up	NS	NS	NS
ENSG00000160345.13	C9orf116	32.58777609	1.526522607	0.588432171	0.000970661	0.006286049	Up	NS	NS	NS
ENSG00000282633.1	IGHA1	5008.009169	-1.511005451	0.687910607	0.000979039	0.006319667	Down	Decrease	NS	NS
ENSG00000007952.18	NOX1	34.5307736	-2.005953825	0.961946944	0.000988604	0.006374496	Down	NS	NS	NS
ENSG00000204583.10	LRCOL1	44.37022503	1.981398633	0.796593095	0.000989098	0.006375376	Up	NS	Increase	NS
ENSG00000147509.14	RGS20	25.73172167	-2.144429442	1.171462243	0.00099912	0.006419115	Down	Decrease	NS	NS
ENSG00000215717.7	TMEM167B	1243.808114	-1.046259418	0.379424101	0.001010321	0.006479415	Down	Increase	NS	NS
ENSG00000142731.11	PLK4	454.8974693	1.167656723	0.439321466	0.001018881	0.006517914	Up	NS	NS	NS
ENSG00000116133.13	DHCR24	322.6454724	1.879410511	1.221298958	0.001025964	0.00655618	Up	NS	Increase	NS
ENSG00000183579.16	ZNRF3	140.9955512	1.260917821	0.483585337	0.001028617	0.006570782	Up	NS	NS	NS
ENSG00000068383.19	INPP5A	436.2796103	-1.023477508	0.364688704	0.001029836	0.006573409	Down	NS	NS	Hypo
ENSG00000139278.10	GLIPR1	978.3694713	-1.645599634	0.89801648	0.001034413	0.006598356	Down	Decrease	NS	NS
ENSG00000145623.13	OSMR	86.55375809	-1.096820096	0.391120255	0.001037147	0.006611074	Down	NS	NS	NS
ENSG00000140961.14	OSGIN1	86.6743756	-1.198414935	0.442050169	0.001040759	0.006629362	Down	NS	Increase	NS
ENSG00000176018.13	LYSMD3	604.923149	-1.043957761	0.379806289	0.001051662	0.006691643	Down	NS	NS	NS
ENSG00000147576.17	ADHFE1	530.1965771	-1.060285197	0.386955166	0.001054498	0.006704906	Down	NS	Decrease	NS
ENSG00000211892.4	IGHG4	3633.730778	1.350299265	0.561755709	0.001055822	0.006708549	Up	Decrease	NS	NS
ENSG00000221970.2	OR2A1	35.76782746	2.549630599	1.367447223	0.001057547	0.006717116	Up	NS	NS	NS
ENSG00000174672.16	BRSK2	21.85569018	-1.949598689	0.84271343	0.001068125	0.006774659	Down	NS	NS	NS
ENSG00000173369.16	C1QB	110.3490305	1.702253827	3.318540446	0.001070891	0.006787381	Up	NS	NS	NS
ENSG00000253250.3	C8orf88	21.47900608	2.768151187	1.731037966	0.001077928	0.006825247	Up	NS	NS	NS
ENSG00000273785.2	CYP2D8P	37.29196437	-1.782717532	0.801146105	0.001078013	0.006825247	Down	NS	NS	NS
ENSG00000135898.10	GPR55	75.36299295	1.687777698	0.777397512	0.001079236	0.006830568	Up	NS	NS	NS
ENSG00000125454.12	SLC25A19	1460.511252	1.045831032	0.38126194	0.001081724	0.006843886	Up	NS	NS	NS
ENSG00000151893.15	CACUL1	1593.819147	-1.125683908	0.424142412	0.001083931	0.006851429	Down	NS	NS	NS
ENSG00000174123.11	TLR10	1200.183349	1.371399705	0.583157394	0.001084351	0.006851429	Up	Decrease	Increase	NS
ENSG00000196155.13	PLEKHG4	193.1317538	1.75505606	1.006670457	0.001084451	0.006851429	Up	NS	NS	NS
ENSG00000162086.15	ZNF75A	2043.505278	-1.014875531	0.367810489	0.001085179	0.006853601	Down	NS	NS	NS
ENSG00000106803.10	SEC61B	1977.405079	1.110320236	0.419395823	0.001093807	0.006903205	Up	NS	NS	NS
ENSG00000112473.18	SLC39A7	201.7306765	1.127510529	0.418168704	0.001106406	0.006965477	Up	NS	NS	Hypo
ENSG00000185615.16	PDIA2	161.8042381	2.000631678	1.395981583	0.001116334	0.00701808	Up	Increase	Increase	NS
ENSG00000101605.13	MYOM1	389.557406	-1.060092568	0.387994623	0.001123439	0.007050327	Down	Increase	NS	NS
ENSG00000128165.9	ADM2	118.8864609	1.452217977	1.799431572	0.001123356	0.007050327	Up	NS	NS	NS
ENSG00000132361.17	CLUH	3724.297731	1.144100236	0.439922508	0.001125589	0.007058859	Up	Decrease	Increase	NS
ENSG00000226942.2	IL9RP3	219.8339754	-1.155767152	0.435685337	0.001128182	0.007072638	Down	Increase	Increase	NS
